CustomerID,TotalOrders,TotalQuantity,TotalSpent,Recency,Cluster,Segment
16835.0,2,61,180.85,127,0,Premium Customers
16836.0,2,165,251.87,39,0,Premium Customers
16837.0,11,1563,3170.98,30,0,Premium Customers
16838.0,2,185,588.85,196,1,Regular Customers
16839.0,34,8975,16594.35,8,3,At Risk Customers
16841.0,6,2250,1869.82,36,0,Premium Customers
16842.0,3,693,1264.19,100,0,Premium Customers
16843.0,16,10159,10196.57,42,3,At Risk Customers
16846.0,1,135,214.32,49,0,Premium Customers
16847.0,1,78,193.44,42,0,Premium Customers
16848.0,1,182,281.42,52,0,Premium Customers
16849.0,1,33,124.57,186,1,Regular Customers
16850.0,1,249,332.41,333,1,Regular Customers
16851.0,3,271,342.45,3,0,Premium Customers
16852.0,2,56,144.91000000000003,9,0,Premium Customers
16855.0,2,164,328.4,23,0,Premium Customers
16856.0,1,12,35.400000000000006,14,0,Premium Customers
16858.0,1,91,375.69000000000005,368,1,Regular Customers
16859.0,2,827,747.81,144,1,Regular Customers
16861.0,2,140,173.76,59,0,Premium Customers
16863.0,2,409,502.8,30,0,Premium Customers
16866.0,3,60,207.73999999999998,140,0,Premium Customers
16869.0,4,585,825.42,22,0,Premium Customers
16871.0,6,1253,2812.34,21,0,Premium Customers
16872.0,3,600,680.02,76,0,Premium Customers
16873.0,6,3840,7123.62,4,0,Premium Customers
16875.0,5,1069,2095.53,66,0,Premium Customers
16877.0,6,463,853.72,11,0,Premium Customers
16878.0,1,12,13.3,83,0,Premium Customers
16880.0,7,753,1519.08,30,0,Premium Customers
16881.0,1,600,432.0,66,0,Premium Customers
16882.0,3,424,705.12,66,0,Premium Customers
16883.0,2,104,276.73,186,1,Regular Customers
16884.0,2,320,429.84000000000003,37,0,Premium Customers
16885.0,3,184,471.51,14,0,Premium Customers
16887.0,1,157,194.88,34,0,Premium Customers
16889.0,3,925,1578.67,194,1,Regular Customers
16891.0,5,283,809.7,1,0,Premium Customers
16892.0,5,239,525.54,0,0,Premium Customers
16893.0,1,62,145.93,366,1,Regular Customers
16895.0,1,102,219.14,64,0,Premium Customers
16897.0,2,73,289.78,298,1,Regular Customers
16898.0,3,419,508.81,25,0,Premium Customers
16899.0,6,522,1281.56,7,0,Premium Customers
16900.0,3,833,887.11,16,0,Premium Customers
16902.0,1,629,1706.88,115,0,Premium Customers
16903.0,1,262,373.24,28,0,Premium Customers
16904.0,16,2034,3754.27,3,3,At Risk Customers
16905.0,7,1408,3102.43,4,0,Premium Customers
16906.0,4,281,579.77,81,0,Premium Customers
16907.0,5,298,981.65,28,0,Premium Customers
16909.0,1,436,379.14,71,0,Premium Customers
16910.0,8,886,1510.06,3,0,Premium Customers
16912.0,11,1029,2575.38,28,0,Premium Customers
16913.0,1,82,113.44,289,1,Regular Customers
16914.0,1,121,208.46,35,0,Premium Customers
16915.0,6,132,621.6800000000001,8,0,Premium Customers
16916.0,2,440,576.26,23,0,Premium Customers
16917.0,1,232,391.52,276,1,Regular Customers
16918.0,6,721,1068.82,49,0,Premium Customers
16919.0,11,1413,2596.45,155,0,Premium Customers
16921.0,1,171,169.79,60,0,Premium Customers
16923.0,19,3417,7247.61,11,3,At Risk Customers
16924.0,3,493,846.75,20,0,Premium Customers
16926.0,1,35,230.25,370,1,Regular Customers
16927.0,3,993,543.05,115,0,Premium Customers
16928.0,17,2114,2847.6,79,3,At Risk Customers
16929.0,7,929,1295.39,3,0,Premium Customers
16930.0,3,341,380.55,25,0,Premium Customers
16931.0,21,3158,4604.22,4,3,At Risk Customers
16932.0,1,87,161.94,52,0,Premium Customers
16933.0,2,288,563.23,0,0,Premium Customers
16934.0,2,399,950.9300000000001,54,0,Premium Customers
16936.0,1,173,262.68,25,0,Premium Customers
16938.0,4,2540,2736.38,8,0,Premium Customers
16940.0,3,2169,3049.88,51,0,Premium Customers
16942.0,9,811,1920.59,12,0,Premium Customers
16943.0,3,145,816.73,211,1,Regular Customers
16945.0,19,2725,4345.5,21,3,At Risk Customers
16947.0,1,312,406.48,235,1,Regular Customers
16948.0,3,1614,435.02,138,0,Premium Customers
16949.0,6,791,1286.27,3,0,Premium Customers
16950.0,3,644,1178.56,56,0,Premium Customers
16951.0,3,1318,1277.75,134,0,Premium Customers
16952.0,2,92,167.61,108,0,Premium Customers
16953.0,1,10,20.8,29,0,Premium Customers
16954.0,9,1054,2085.08,0,0,Premium Customers
16955.0,4,266,518.67,184,1,Regular Customers
16956.0,1,114,308.74,17,0,Premium Customers
16957.0,2,172,416.64,238,1,Regular Customers
16959.0,1,49,117.35000000000001,86,0,Premium Customers
16960.0,3,304,507.05,38,0,Premium Customers
16961.0,1,125,234.17,115,0,Premium Customers
16963.0,1,35,110.55000000000001,186,1,Regular Customers
16965.0,1,291,201.19,226,1,Regular Customers
16966.0,7,1981,2154.97,7,0,Premium Customers
16967.0,1,333,319.02,188,1,Regular Customers
16968.0,2,326,439.43,3,0,Premium Customers
16969.0,3,816,650.41,38,0,Premium Customers
16971.0,1,72,357.21,37,0,Premium Customers
16976.0,1,88,251.51999999999998,266,1,Regular Customers
16978.0,1,166,344.33,77,0,Premium Customers
16979.0,6,865,1852.0,3,0,Premium Customers
16980.0,2,788,1078.96,254,1,Regular Customers
16982.0,1,182,384.06,60,0,Premium Customers
16983.0,7,1379,1931.25,12,0,Premium Customers
16984.0,2,2423,4481.35,87,0,Premium Customers
16985.0,10,1832,5464.12,16,0,Premium Customers
16986.0,2,1040,1873.2,29,0,Premium Customers
16987.0,7,402,1625.05,2,0,Premium Customers
16988.0,1,43,126.12,4,0,Premium Customers
16989.0,6,1233,1133.25,6,0,Premium Customers
16990.0,1,100,179.0,218,1,Regular Customers
16992.0,5,860,1614.31,10,0,Premium Customers
16996.0,6,544,1456.96,29,0,Premium Customers
16997.0,3,360,702.0,287,1,Regular Customers
16998.0,4,76,295.0,149,1,Regular Customers
16999.0,2,294,484.82,22,0,Premium Customers
17001.0,11,2164,3989.57,0,0,Premium Customers
17002.0,3,679,1493.73,85,0,Premium Customers
17004.0,2,819,1412.94,45,0,Premium Customers
17006.0,4,272,781.78,4,0,Premium Customers
17007.0,6,597,889.9300000000001,50,0,Premium Customers
17010.0,1,118,195.36,17,0,Premium Customers
17011.0,1,186,270.9,29,0,Premium Customers
17014.0,3,245,586.33,7,0,Premium Customers
17015.0,3,1981,1842.56,28,0,Premium Customers
17017.0,20,6673,8694.26,2,3,At Risk Customers
17018.0,2,176,920.1,40,0,Premium Customers
17019.0,4,827,1272.61,10,0,Premium Customers
17022.0,1,108,71.0,30,0,Premium Customers
17024.0,3,69,95.85,44,0,Premium Customers
17025.0,3,235,357.77,60,0,Premium Customers
17026.0,2,97,154.82999999999998,184,1,Regular Customers
17027.0,6,421,890.29,78,0,Premium Customers
17029.0,2,400,716.0,110,0,Premium Customers
17030.0,1,146,146.87,63,0,Premium Customers
17031.0,2,235,380.35,11,0,Premium Customers
17033.0,3,750,1030.14,85,0,Premium Customers
17034.0,3,410,745.52,15,0,Premium Customers
17035.0,2,229,433.53000000000003,245,1,Regular Customers
17037.0,1,656,1267.32,87,0,Premium Customers
17038.0,1,28,112.4,29,0,Premium Customers
17040.0,1,181,449.73,137,0,Premium Customers
17041.0,3,951,1081.57,26,0,Premium Customers
17042.0,5,994,1044.3799999999999,2,0,Premium Customers
17043.0,4,998,1735.18,31,0,Premium Customers
17044.0,1,504,948.48,24,0,Premium Customers
17045.0,3,106,339.44,112,0,Premium Customers
17046.0,1,510,642.02,156,1,Regular Customers
17047.0,3,533,1100.9,84,0,Premium Customers
17048.0,3,485,925.35,117,0,Premium Customers
17049.0,9,2676,5659.9800000000005,2,0,Premium Customers
17050.0,6,1614,3228.84,95,0,Premium Customers
17051.0,1,184,247.14000000000001,193,1,Regular Customers
17052.0,1,261,413.75,27,0,Premium Customers
17053.0,1,122,498.48,130,0,Premium Customers
17054.0,5,804,1356.33,27,0,Premium Customers
17058.0,3,592,1179.89,81,0,Premium Customers
17059.0,5,1855,3095.04,29,0,Premium Customers
17060.0,1,216,234.24,265,1,Regular Customers
17061.0,11,1526,5232.2300000000005,73,0,Premium Customers
17062.0,4,430,538.37,313,1,Regular Customers
17063.0,7,770,1461.14,20,0,Premium Customers
17064.0,3,318,859.35,58,0,Premium Customers
17068.0,21,2164,4552.14,11,3,At Risk Customers
17069.0,9,1506,2709.7000000000003,27,0,Premium Customers
17070.0,1,133,312.14,113,0,Premium Customers
17071.0,9,1197,2429.03,27,0,Premium Customers
17073.0,4,759,1446.09,17,0,Premium Customers
17075.0,4,292,834.12,17,0,Premium Customers
17076.0,3,295,841.0799999999999,35,0,Premium Customers
17078.0,2,788,378.2,35,0,Premium Customers
17079.0,1,24,118.80000000000001,77,0,Premium Customers
17080.0,2,166,287.62,21,0,Premium Customers
17081.0,2,78,290.16,24,0,Premium Customers
17082.0,2,1049,2003.85,32,0,Premium Customers
17083.0,3,772,1405.78,108,0,Premium Customers
17084.0,2,1816,2949.75,34,0,Premium Customers
17085.0,5,786,1566.65,122,0,Premium Customers
17086.0,6,1859,2050.08,6,0,Premium Customers
17088.0,4,868,1991.01,27,0,Premium Customers
17090.0,7,921,2043.95,3,0,Premium Customers
17091.0,9,1746,3827.76,2,0,Premium Customers
17092.0,4,1131,1777.78,49,0,Premium Customers
17094.0,1,152,302.0,321,1,Regular Customers
17095.0,3,618,1324.16,22,0,Premium Customers
17096.0,4,339,1022.13,14,0,Premium Customers
17097.0,8,459,954.42,1,0,Premium Customers
17100.0,2,800,971.74,17,0,Premium Customers
17101.0,4,815,1621.73,9,0,Premium Customers
17102.0,1,2,25.5,261,1,Regular Customers
17105.0,2,693,665.78,158,1,Regular Customers
17107.0,6,4837,10815.43,32,0,Premium Customers
17109.0,6,589,885.04,28,0,Premium Customers
17110.0,1,50,163.29999999999998,164,1,Regular Customers
17111.0,1,302,248.61,46,0,Premium Customers
17114.0,8,219,808.62,5,0,Premium Customers
17115.0,3,372,837.5,7,0,Premium Customers
17117.0,1,68,116.19999999999999,287,1,Regular Customers
17118.0,1,154,157.02,317,1,Regular Customers
17119.0,2,334,606.91,2,0,Premium Customers
17120.0,1,120,307.46,232,1,Regular Customers
17122.0,1,80,138.32,118,0,Premium Customers
17123.0,1,246,345.29999999999995,161,1,Regular Customers
17124.0,1,130,298.89,184,1,Regular Customers
17125.0,1,291,259.35,49,0,Premium Customers
17126.0,5,792,1004.75,151,1,Regular Customers
17128.0,1,76,157.09,334,1,Regular Customers
17131.0,5,983,2463.17,4,0,Premium Customers
17133.0,7,2730,4892.240000000001,15,0,Premium Customers
17134.0,2,102,425.0,106,0,Premium Customers
17135.0,7,1224,1139.73,15,0,Premium Customers
17138.0,1,126,380.5,275,1,Regular Customers
17139.0,12,5182,10668.47,15,3,At Risk Customers
17140.0,1,302,465.32,246,1,Regular Customers
17142.0,1,81,579.0,238,1,Regular Customers
17144.0,2,483,984.57,0,0,Premium Customers
17146.0,3,212,749.78,105,0,Premium Customers
17147.0,4,882,1714.59,22,0,Premium Customers
17148.0,1,82,124.88,51,0,Premium Customers
17152.0,3,517,1689.5,194,1,Regular Customers
17153.0,1,104,213.78,23,0,Premium Customers
17154.0,1,490,329.34,74,0,Premium Customers
17155.0,2,242,251.70000000000002,17,0,Premium Customers
17157.0,2,172,319.0,7,0,Premium Customers
17158.0,3,778,1266.97,31,0,Premium Customers
17159.0,3,1111,1538.88,21,0,Premium Customers
17160.0,6,2856,3518.03,30,0,Premium Customers
17162.0,10,1001,1715.46,28,0,Premium Customers
17163.0,2,66,293.1,21,0,Premium Customers
17164.0,7,1501,2467.35,32,0,Premium Customers
17165.0,1,100,158.68,283,1,Regular Customers
17166.0,2,78,206.34,38,0,Premium Customers
17169.0,2,526,835.78,57,0,Premium Customers
17171.0,1,185,224.91,288,1,Regular Customers
17172.0,1,480,317.76,78,0,Premium Customers
17173.0,8,1122,3766.6,4,0,Premium Customers
17174.0,1,41,59.9,217,1,Regular Customers
17175.0,4,866,1443.69,43,0,Premium Customers
17176.0,1,170,306.13,201,1,Regular Customers
17179.0,3,290,711.79,177,1,Regular Customers
17180.0,4,683,796.03,55,0,Premium Customers
17181.0,2,241,239.92000000000002,56,0,Premium Customers
17183.0,6,1296,3347.31,7,0,Premium Customers
17186.0,2,200,144.0,46,0,Premium Customers
17187.0,1,144,203.95,226,1,Regular Customers
17188.0,7,1328,2474.23,10,0,Premium Customers
17189.0,2,227,384.40000000000003,105,0,Premium Customers
17190.0,2,161,444.74,58,0,Premium Customers
17191.0,7,1167,2095.13,27,0,Premium Customers
17193.0,7,1254,1699.3000000000002,35,0,Premium Customers
17194.0,2,119,262.62,273,1,Regular Customers
17197.0,1,191,1013.01,29,0,Premium Customers
17198.0,3,357,692.22,23,0,Premium Customers
17201.0,1,268,342.63,53,0,Premium Customers
17203.0,6,2850,3563.85,35,0,Premium Customers
17204.0,4,646,1564.56,174,1,Regular Customers
17205.0,1,884,384.08,53,0,Premium Customers
17206.0,1,76,204.24,52,0,Premium Customers
17211.0,8,1323,2317.2200000000003,26,0,Premium Customers
17212.0,1,147,226.85,252,1,Regular Customers
17213.0,7,1176,2781.23,39,0,Premium Customers
17214.0,6,276,1069.1200000000001,59,0,Premium Customers
17217.0,1,24,113.5,233,1,Regular Customers
17218.0,10,958,1960.72,3,0,Premium Customers
17219.0,1,89,114.23,31,0,Premium Customers
17220.0,14,1905,3198.25,23,0,Premium Customers
17221.0,2,288,335.13,6,0,Premium Customers
17222.0,1,128,354.15,64,0,Premium Customers
17223.0,2,112,426.79,309,1,Regular Customers
17226.0,1,406,393.49,308,1,Regular Customers
17227.0,6,741,939.32,18,0,Premium Customers
17228.0,8,1532,1906.09,15,0,Premium Customers
17229.0,2,185,318.76,95,0,Premium Customers
17230.0,8,1651,3638.41,263,1,Regular Customers
17231.0,10,1742,3174.32,11,0,Premium Customers
17232.0,2,203,421.52,2,0,Premium Customers
17233.0,1,131,190.88,34,0,Premium Customers
17234.0,1,55,149.89000000000001,182,1,Regular Customers
17235.0,2,224,550.06,24,0,Premium Customers
17236.0,6,474,916.13,12,0,Premium Customers
17237.0,2,105,314.69,10,0,Premium Customers
17238.0,17,1822,3744.65,2,3,At Risk Customers
17239.0,1,150,382.5,312,1,Regular Customers
17242.0,2,611,1135.04,107,0,Premium Customers
17243.0,26,3370,8676.85,0,3,At Risk Customers
17244.0,1,616,954.9,52,0,Premium Customers
17245.0,1,75,171.45,204,1,Regular Customers
17247.0,1,106,282.19,14,0,Premium Customers
17248.0,1,213,318.65,119,0,Premium Customers
17250.0,2,168,384.52,3,0,Premium Customers
17251.0,1,110,283.28000000000003,362,1,Regular Customers
17252.0,2,193,353.86,116,0,Premium Customers
17253.0,1,43,178.26,17,0,Premium Customers
17254.0,2,252,272.44,4,0,Premium Customers
17255.0,2,232,298.41,40,0,Premium Customers
17256.0,2,141,240.0,106,0,Premium Customers
17259.0,2,410,603.37,147,1,Regular Customers
17262.0,5,367,1253.3600000000001,51,0,Premium Customers
17263.0,1,36,63.440000000000005,207,1,Regular Customers
17265.0,2,394,562.9,138,0,Premium Customers
17266.0,3,161,310.64,1,0,Premium Customers
17267.0,2,159,317.62,126,0,Premium Customers
17268.0,4,844,763.64,107,0,Premium Customers
17272.0,4,1778,2148.63,41,0,Premium Customers
17274.0,1,79,111.97999999999999,34,0,Premium Customers
17277.0,2,430,1065.3500000000001,227,1,Regular Customers
17278.0,1,179,246.04,240,1,Regular Customers
17279.0,1,48,187.82999999999998,57,0,Premium Customers
17282.0,3,1877,1703.41,129,0,Premium Customers
17284.0,6,1364,1652.58,59,0,Premium Customers
17286.0,1,118,153.92,21,0,Premium Customers
17287.0,7,559,1064.11,25,0,Premium Customers
17288.0,7,1203,1419.73,8,0,Premium Customers
17289.0,3,520,944.41,31,0,Premium Customers
17290.0,2,404,525.24,3,0,Premium Customers
17291.0,1,72,550.8000000000001,307,1,Regular Customers
17293.0,9,1140,1875.1100000000001,7,0,Premium Customers
17295.0,3,294,556.95,28,0,Premium Customers
17297.0,1,67,131.78,16,0,Premium Customers
17298.0,2,387,498.42,100,0,Premium Customers
17299.0,4,678,669.11,11,0,Premium Customers
17301.0,1,149,197.63,20,0,Premium Customers
17302.0,5,575,1135.63,14,0,Premium Customers
17303.0,1,144,250.04,360,1,Regular Customers
17306.0,19,11491,8631.31,10,3,At Risk Customers
17309.0,1,41,82.75,94,0,Premium Customers
17311.0,2,1005,1384.85,77,0,Premium Customers
17312.0,3,372,644.3,138,0,Premium Customers
17313.0,1,1402,2328.84,30,0,Premium Customers
17314.0,8,1896,2527.92,24,0,Premium Customers
17315.0,38,3888,6292.26,1,3,At Risk Customers
17317.0,3,1146,2600.34,45,0,Premium Customers
17320.0,3,634,1200.6200000000001,99,0,Premium Customers
17321.0,2,373,700.86,7,0,Premium Customers
17323.0,7,776,921.07,14,0,Premium Customers
17324.0,4,844,990.23,17,0,Premium Customers
17325.0,1,60,96.8,279,1,Regular Customers
17329.0,2,142,523.11,13,0,Premium Customers
17330.0,2,120,363.9,22,0,Premium Customers
17331.0,1,16,175.2,123,0,Premium Customers
17333.0,1,375,494.25,85,0,Premium Customers
17334.0,2,315,307.02,301,1,Regular Customers
17337.0,4,1269,2027.8700000000001,150,1,Regular Customers
17338.0,8,3128,6643.93,16,0,Premium Customers
17339.0,2,152,243.36,93,0,Premium Customers
17340.0,11,5967,12353.29,29,3,At Risk Customers
17341.0,3,489,781.36,156,1,Regular Customers
17343.0,1,56,193.64,354,1,Regular Customers
17344.0,1,66,160.57,45,0,Premium Customers
17345.0,4,346,537.74,14,0,Premium Customers
17346.0,15,1657,2676.56,3,3,At Risk Customers
17347.0,1,216,228.96,85,0,Premium Customers
17348.0,5,1401,1159.52,14,0,Premium Customers
17349.0,1,112,110.75,178,1,Regular Customers
17350.0,4,795,1286.07,7,0,Premium Customers
17351.0,3,113,587.15,35,0,Premium Customers
17353.0,2,1200,1740.0,128,0,Premium Customers
17354.0,1,1006,1393.06,50,0,Premium Customers
17356.0,1,166,178.22,311,1,Regular Customers
17357.0,2,153,388.14,23,0,Premium Customers
17358.0,2,202,365.85,302,1,Regular Customers
17359.0,1,161,127.86,10,0,Premium Customers
17360.0,3,335,585.79,16,0,Premium Customers
17361.0,3,157,488.2,48,0,Premium Customers
17362.0,2,191,312.23,238,1,Regular Customers
17364.0,11,2701,4481.18,0,0,Premium Customers
17365.0,8,4777,4801.56,12,0,Premium Customers
17367.0,1,150,168.4,237,1,Regular Customers
17368.0,8,1391,1912.67,22,0,Premium Customers
17370.0,4,540,446.18,72,0,Premium Customers
17371.0,3,152,423.89,16,0,Premium Customers
17372.0,8,749,1342.68,40,0,Premium Customers
17373.0,4,408,646.92,39,0,Premium Customers
17374.0,2,85,495.77,218,1,Regular Customers
17375.0,3,367,400.1,198,1,Regular Customers
17376.0,2,86,203.2,70,0,Premium Customers
17377.0,20,2076,4100.92,23,3,At Risk Customers
17379.0,1,663,404.66,10,0,Premium Customers
17381.0,29,25649,20275.61,8,3,At Risk Customers
17382.0,1,25,65.4,64,0,Premium Customers
17383.0,1,150,199.29,3,0,Premium Customers
17384.0,2,88,336.4,18,0,Premium Customers
17385.0,1,201,261.11,14,0,Premium Customers
17386.0,6,1902,2686.42,7,0,Premium Customers
17387.0,2,542,784.11,19,0,Premium Customers
17388.0,4,1068,1259.56,77,0,Premium Customers
17389.0,34,7612,31833.68,0,3,At Risk Customers
17391.0,2,480,508.8,163,1,Regular Customers
17392.0,2,320,457.91,306,1,Regular Customers
17394.0,1,241,203.86999999999998,218,1,Regular Customers
17396.0,8,2005,7330.8,38,0,Premium Customers
17397.0,2,254,696.41,21,0,Premium Customers
17398.0,3,310,653.38,114,0,Premium Customers
17400.0,5,1097,2129.96,125,0,Premium Customers
17402.0,13,701,2633.85,4,0,Premium Customers
17403.0,1,117,281.62,35,0,Premium Customers
17404.0,15,32748,31906.82,3,3,At Risk Customers
17405.0,3,726,1031.41,0,0,Premium Customers
17406.0,3,787,2200.42,332,1,Regular Customers
17408.0,1,3,32.65,162,1,Regular Customers
17409.0,2,105,771.85,184,1,Regular Customers
17410.0,5,616,1214.72,15,0,Premium Customers
17411.0,3,306,778.94,11,0,Premium Customers
17412.0,7,738,1258.06,2,0,Premium Customers
17414.0,2,2100,778.0,43,0,Premium Customers
17415.0,1,114,507.84,79,0,Premium Customers
17416.0,7,4302,6893.42,29,0,Premium Customers
17418.0,2,289,463.46000000000004,41,0,Premium Customers
17419.0,12,1876,4226.57,10,0,Premium Customers
17420.0,3,265,598.83,49,0,Premium Customers
17422.0,6,2253,1979.37,15,0,Premium Customers
17423.0,2,459,698.41,45,0,Premium Customers
17425.0,2,407,759.17,18,0,Premium Customers
17426.0,6,3094,5037.26,7,0,Premium Customers
17427.0,1,34,100.8,71,0,Premium Customers
17428.0,28,9474,17256.85,0,3,At Risk Customers
17429.0,3,624,524.9200000000001,127,0,Premium Customers
17430.0,2,190,265.76,32,0,Premium Customers
17431.0,1,292,403.3,312,1,Regular Customers
17432.0,2,207,365.76,17,0,Premium Customers
17433.0,1,185,303.15999999999997,87,0,Premium Customers
17434.0,7,1693,2373.82,1,0,Premium Customers
17436.0,2,90,216.29999999999998,1,0,Premium Customers
17438.0,1,103,388.45000000000005,253,1,Regular Customers
17440.0,3,246,186.42000000000002,156,1,Regular Customers
17442.0,6,1496,2248.56,36,0,Premium Customers
17443.0,1,504,534.24,219,1,Regular Customers
17444.0,3,2119,2940.04,147,1,Regular Customers
17446.0,2,198,120.9,176,1,Regular Customers
17447.0,2,443,541.53,39,0,Premium Customers
17449.0,7,1122,2520.86,1,0,Premium Customers
17450.0,46,69993,194550.79,7,2,Occasional Customers
17451.0,7,1203,1721.4,0,0,Premium Customers
17453.0,2,219,486.71999999999997,17,0,Premium Customers
17454.0,4,243,517.53,191,1,Regular Customers
17455.0,1,66,131.7,203,1,Regular Customers
17456.0,1,222,249.86,364,1,Regular Customers
17457.0,5,826,1737.7,126,0,Premium Customers
17458.0,1,170,316.5,14,0,Premium Customers
17459.0,2,537,657.3,42,0,Premium Customers
17460.0,6,236,622.4300000000001,93,0,Premium Customers
17461.0,3,799,757.46,22,0,Premium Customers
17462.0,2,227,675.69,59,0,Premium Customers
17463.0,5,1095,1896.41,15,0,Premium Customers
17464.0,1,220,289.96000000000004,157,1,Regular Customers
17466.0,2,306,763.28,9,0,Premium Customers
17468.0,2,116,137.0,9,0,Premium Customers
17469.0,5,787,1870.97,15,0,Premium Customers
17470.0,5,1675,1125.07,44,0,Premium Customers
17472.0,3,462,710.29,190,1,Regular Customers
17475.0,1,178,194.37,78,0,Premium Customers
17480.0,1,338,511.82,77,0,Premium Customers
17481.0,4,1061,1255.59,3,0,Premium Customers
17483.0,3,191,414.04,64,0,Premium Customers
17486.0,1,191,396.87,260,1,Regular Customers
17489.0,2,428,376.64,58,0,Premium Customers
17490.0,7,1134,2092.32,0,0,Premium Customers
17491.0,10,2013,3558.87,0,0,Premium Customers
17492.0,1,155,374.57,247,1,Regular Customers
17495.0,2,229,497.56,7,0,Premium Customers
17496.0,1,79,271.05,358,1,Regular Customers
17498.0,1,394,272.22,75,0,Premium Customers
17499.0,1,711,622.88,289,1,Regular Customers
17500.0,3,17,1138.0,16,0,Premium Customers
17501.0,2,160,288.6,220,1,Regular Customers
17502.0,4,376,689.1,8,0,Premium Customers
17503.0,2,486,558.96,2,0,Premium Customers
17504.0,9,1664,2997.0299999999997,205,1,Regular Customers
17505.0,2,556,1145.84,161,1,Regular Customers
17506.0,1,139,302.2,75,0,Premium Customers
17507.0,2,359,605.58,261,1,Regular Customers
17508.0,1,289,387.31,280,1,Regular Customers
17509.0,8,3534,6115.14,57,0,Premium Customers
17510.0,1,214,308.48,24,0,Premium Customers
17511.0,31,64549,91062.38,2,2,Occasional Customers
17512.0,10,2753,2924.9900000000002,28,0,Premium Customers
17513.0,1,254,513.2,71,0,Premium Customers
17514.0,1,135,208.65,127,0,Premium Customers
17515.0,4,243,639.02,30,0,Premium Customers
17516.0,5,416,768.08,14,0,Premium Customers
17517.0,1,102,153.94,308,1,Regular Customers
17519.0,6,1236,1844.02,16,0,Premium Customers
17520.0,1,365,546.81,53,0,Premium Customers
17521.0,3,519,723.2099999999999,29,0,Premium Customers
17522.0,5,1034,1070.71,1,0,Premium Customers
17523.0,4,872,652.74,10,0,Premium Customers
17524.0,1,90,145.0,360,1,Regular Customers
17525.0,1,82,422.70000000000005,359,1,Regular Customers
17526.0,4,310,1195.8999999999999,4,0,Premium Customers
17527.0,4,488,939.37,53,0,Premium Customers
17528.0,8,2138,3628.5,0,0,Premium Customers
17530.0,10,1526,2385.0,0,0,Premium Customers
17531.0,1,136,296.7,189,1,Regular Customers
17534.0,1,103,223.36,53,0,Premium Customers
17535.0,1,136,164.4,279,1,Regular Customers
17536.0,1,6,76.5,176,1,Regular Customers
17537.0,2,700,897.62,29,0,Premium Customers
17538.0,1,134,98.42,25,0,Premium Customers
17540.0,2,194,578.9,24,0,Premium Customers
17542.0,1,134,170.75,269,1,Regular Customers
17545.0,3,341,645.96,42,0,Premium Customers
17548.0,1,58,103.3,233,1,Regular Customers
17549.0,2,210,148.86,23,0,Premium Customers
17550.0,3,86,267.16,196,1,Regular Customers
17551.0,1,150,306.84,358,1,Regular Customers
17552.0,4,719,930.41,59,0,Premium Customers
17553.0,1,1048,1487.6,129,0,Premium Customers
17554.0,5,1763,1952.45,0,0,Premium Customers
17555.0,2,349,483.26,19,0,Premium Customers
17556.0,1,101,157.9,205,1,Regular Customers
17557.0,3,306,541.46,13,0,Premium Customers
17560.0,4,635,854.95,94,0,Premium Customers
17561.0,1,146,167.62,18,0,Premium Customers
17562.0,7,817,1122.38,13,0,Premium Customers
17564.0,3,146,454.01,23,0,Premium Customers
17566.0,2,518,901.21,7,0,Premium Customers
17567.0,8,2632,4331.48,6,0,Premium Customers
17569.0,1,159,344.14,331,1,Regular Customers
17571.0,4,905,1498.51,49,0,Premium Customers
17572.0,4,95,226.75000000000003,70,0,Premium Customers
17573.0,3,308,380.6,28,0,Premium Customers
17574.0,1,77,185.65,242,1,Regular Customers
17576.0,19,1994,3622.68,7,3,At Risk Customers
17578.0,1,138,143.45999999999998,217,1,Regular Customers
17579.0,3,258,448.90000000000003,4,0,Premium Customers
17580.0,3,88,215.72,252,1,Regular Customers
17581.0,25,5927,11045.04,0,3,At Risk Customers
17582.0,1,123,175.27,235,1,Regular Customers
17584.0,2,458,1242.3,6,0,Premium Customers
17585.0,4,1671,1133.07,108,0,Premium Customers
17588.0,3,676,1240.2,99,0,Premium Customers
17589.0,4,1631,2404.17,59,0,Premium Customers
17590.0,3,828,1479.22,1,0,Premium Customers
17591.0,7,1009,2225.9700000000003,72,0,Premium Customers
17593.0,5,3101,3927.34,3,0,Premium Customers
17594.0,2,550,993.18,84,0,Premium Customers
17595.0,2,229,388.79,11,0,Premium Customers
17596.0,7,4400,2827.93,22,0,Premium Customers
17597.0,1,1176,2044.3700000000001,213,1,Regular Customers
17600.0,1,144,161.67000000000002,17,0,Premium Customers
17601.0,1,103,116.00999999999999,238,1,Regular Customers
17602.0,6,4151,5102.97,1,0,Premium Customers
17603.0,1,74,394.72,77,0,Premium Customers
17604.0,2,169,309.36,216,1,Regular Customers
17608.0,2,232,193.42,32,0,Premium Customers
17609.0,5,723,1112.22,40,0,Premium Customers
17611.0,15,2560,3984.22,6,3,At Risk Customers
17612.0,6,1808,2048.45,52,0,Premium Customers
17613.0,14,2496,4559.150000000001,22,0,Premium Customers
17614.0,1,238,390.07,56,0,Premium Customers
17615.0,3,140,329.6,129,0,Premium Customers
17616.0,3,224,571.1999999999999,173,1,Regular Customers
17618.0,3,331,971.58,5,0,Premium Customers
